Species,Height,Diameter,Canopy_size,Leaf_area,CO2
Celtis australis,5.0,19.0,12.6,22.9,1.0
Tilia x europaea,10.0,57.0,113.1,489.6,27.7
Tilia x europaea,6.0,38.0,113.1,443.7,16.0
Celtis australis,7.0,70.0,113.1,490.0,1.8
Celtis australis,7.0,70.0,113.1,405.5,1.8
Celtis australis,7.0,70.0,113.1,461.9,1.8
Celtis australis,4.0,18.0,7.1,12.3,0.9
Celtis australis,4.0,18.0,7.1,10.9,0.9
Celtis australis,4.0,18.0,7.1,10.2,0.9
Celtis australis,4.0,18.0,7.1,10.9,0.9
Celtis australis,4.0,18.0,7.1,10.9,0.9
Celtis australis,4.0,18.0,7.1,11.6,0.9
Celtis australis,4.0,18.0,7.1,12.3,0.9
Celtis australis,4.0,18.0,7.1,12.3,0.9
Celtis australis,4.0,45.0,50.3,131.9,1.8
Celtis australis,4.0,30.0,50.3,106.4,1.3
Platanus x hispanica,12.0,60.0,153.9,443.7,20.5
Platanus x hispanica,12.0,60.0,153.9,474.5,20.5
Platanus x hispanica,12.0,70.0,153.9,566.2,25.6
Platanus x hispanica,12.0,60.0,153.9,536.2,20.5
Aesculus hippocastanum,9.0,40.0,50.3,184.5,9.6
Aesculus hippocastanum,9.0,40.0,50.3,171.7,9.6
Aesculus hippocastanum,9.0,50.0,50.3,213.5,13.4
Aesculus hippocastanum,9.0,50.0,50.3,241.2,13.4
Aesculus hippocastanum,9.0,50.0,50.3,241.2,13.4
Platanus x hispanica,28.0,110.0,346.4,1034.7,30.1
Platanus x hispanica,16.0,90.0,346.4,1035.8,36.5
Aesculus hippocastanum,10.0,38.0,78.5,367.7,9.0
Aesculus hippocastanum,10.0,60.0,78.5,382.3,17.6
Aesculus hippocastanum,10.0,60.0,78.5,357.5,17.6
Tilia x europaea,10.0,50.0,113.1,437.2,23.2
Tilia x europaea,10.0,38.0,113.1,479.5,16.0
Tilia x europaea,5.0,25.0,28.3,63.2,9.1
Tilia x europaea,5.0,25.0,12.6,23.2,9.1
Tilia x europaea,5.0,25.0,12.6,23.2,9.1
Tilia x europaea,5.0,25.0,12.6,23.2,9.1
Tilia x europaea,5.0,25.0,12.6,30.2,9.1
Tilia x europaea,5.0,25.0,12.6,30.2,9.1
Tilia x europaea,5.0,25.0,12.6,30.2,9.1
Tilia x europaea,5.0,25.0,12.6,26.7,9.1
Platanus x hispanica,4.0,10.0,7.1,10.4,1.5
Platanus x hispanica,4.0,10.0,7.1,9.2,1.5
Platanus x hispanica,7.0,29.0,95.0,320.9,7.1
Platanus x hispanica,7.0,29.0,95.0,302.5,7.1
Platanus x hispanica,4.0,10.0,7.1,10.4,1.5
Tilia x europaea,7.0,15.0,12.6,21.9,4.6
Platanus x hispanica,20.0,120.0,227.0,855.7,5.5
Tilia x europaea,8.0,30.0,78.5,296.8,11.6
Tilia x europaea,8.0,30.0,78.5,278.7,11.6
Tilia x europaea,8.0,30.0,78.5,314.9,11.6
Tilia x europaea,8.0,30.0,78.5,314.9,11.6
Tilia x europaea,8.0,30.0,78.5,260.6,11.6
Tilia x europaea,8.0,30.0,78.5,260.6,11.6
Tilia x europaea,8.0,30.0,78.5,260.6,11.6
Tilia x europaea,8.0,30.0,78.5,314.9,11.6
Tilia x europaea,8.0,50.0,78.5,377.1,23.2
Tilia x europaea,8.0,50.0,78.5,377.1,23.2
Tilia x europaea,8.0,50.0,78.5,377.1,23.2
Tilia cordata,8.0,25.0,50.3,156.8,3.8
Tilia cordata,8.0,25.0,50.3,177.2,3.8
Tilia cordata,8.0,30.0,50.3,167.2,4.9
Celtis australis,5.0,35.0,50.3,116.0,1.5
Celtis australis,5.0,35.0,50.3,150.7,1.5
Tilia cordata,8.0,25.0,50.3,177.2,3.8
Tilia cordata,8.0,25.0,50.3,177.2,3.8
Tilia cordata,8.0,25.0,50.3,146.6,3.8
Tilia cordata,8.0,35.0,50.3,199.5,6.0
Tilia cordata,8.0,35.0,50.3,199.5,6.0
Tilia cordata,8.0,35.0,50.3,199.5,6.0
Tilia cordata,8.0,30.0,50.3,156.4,4.9
Tilia cordata,8.0,35.0,50.3,199.5,6.0
Tilia cordata,8.0,30.0,50.3,156.4,4.9
Tilia cordata,8.0,30.0,50.3,189.0,4.9
Tilia cordata,8.0,30.0,50.3,178.1,4.9
Tilia cordata,8.0,30.0,50.3,167.2,4.9
Tilia cordata,8.0,30.0,50.3,156.4,4.9
Celtis australis,6.0,45.0,113.1,417.3,1.8
Celtis australis,6.0,75.0,113.1,471.1,1.5
Celtis australis,3.0,18.0,28.3,55.2,0.9
Celtis australis,6.0,75.0,113.1,384.9,1.5
Celtis australis,3.0,18.0,28.3,51.9,0.9
Celtis australis,5.0,29.0,28.3,55.6,1.3
Celtis australis,5.0,29.0,28.3,67.2,1.3
Celtis australis,5.0,29.0,28.3,67.2,1.3
Celtis australis,5.0,29.0,28.3,51.7,1.3
Celtis australis,5.0,29.0,28.3,55.6,1.3
Celtis australis,5.0,29.0,28.3,67.2,1.3
Celtis australis,5.0,29.0,28.3,67.2,1.3
Celtis australis,5.0,29.0,28.3,55.6,1.3
Celtis australis,5.0,29.0,28.3,51.7,1.3
Celtis australis,5.0,29.0,28.3,51.7,1.3
Celtis australis,5.0,29.0,28.3,55.6,1.3
Celtis australis,5.0,29.0,28.3,67.2,1.3
Celtis australis,5.0,29.0,28.3,63.3,1.3
Celtis australis,5.0,50.0,28.3,81.4,1.9
Celtis australis,4.0,15.0,3.1,6.4,0.8
Celtis australis,4.0,15.0,3.1,6.4,0.8
Aesculus hippocastanum,6.0,32.0,38.5,125.3,6.8
Aesculus hippocastanum,6.0,30.0,38.5,115.0,6.2
Tilia cordata,7.0,30.0,95.0,354.9,4.9
Celtis australis,5.0,30.0,50.3,134.5,1.3
Celtis australis,5.0,30.0,50.3,142.7,1.3
Celtis australis,5.0,50.0,50.3,151.2,1.9
Tilia cordata,5.0,21.0,28.3,63.7,3.0
Tilia cordata,5.0,28.0,28.3,61.4,4.4
Tilia cordata,5.0,28.0,28.3,79.7,4.4
Platanus x hispanica,8.0,60.0,95.0,371.4,20.5
Tilia cordata,5.0,15.0,7.1,14.8,1.9
Tilia cordata,5.0,15.0,7.1,14.8,1.9
Celtis australis,4.0,30.0,19.6,31.9,1.3
Celtis australis,4.0,15.0,19.6,30.6,0.8
Tilia cordata,4.0,19.0,3.1,7.9,2.6
Celtis australis,6.0,30.0,12.6,23.6,1.3
Celtis australis,6.0,30.0,12.6,23.6,1.3
Celtis australis,6.0,30.0,12.6,28.5,1.3
Celtis australis,5.0,31.0,38.5,102.0,1.4
Celtis australis,5.0,24.0,38.5,93.2,1.1
Celtis australis,3.0,10.0,0.8,2.3,0.6
Tilia cordata,3.0,10.0,0.8,2.3,1.1
Carpinus betulus,3.0,10.0,0.8,3.1,1.7
Carpinus betulus,3.0,10.0,0.8,2.5,1.7
Carpinus betulus,3.0,10.0,0.8,3.3,1.7
Platanus x hispanica,9.0,41.0,63.6,232.8,11.8
Platanus x hispanica,9.0,41.0,63.6,247.0,11.8
Platanus x hispanica,9.0,35.0,63.6,193.3,9.3
Platanus x hispanica,9.0,41.0,63.6,247.0,11.8
Platanus x hispanica,9.0,41.0,63.6,232.8,11.8
Platanus x hispanica,9.0,28.0,63.6,166.3,6.7
Aesculus hippocastanum,6.0,63.0,19.6,74.3,18.6
Aesculus hippocastanum,5.0,50.0,19.6,61.2,13.1
Aesculus hippocastanum,5.0,50.0,19.6,53.7,13.1
Aesculus hippocastanum,5.0,50.0,19.6,64.9,13.1
Celtis australis,4.0,14.0,3.1,6.3,0.8
Celtis australis,6.0,24.0,12.6,21.8,1.1
Celtis australis,5.0,21.0,12.6,19.6,1.0
Platanus x hispanica,4.0,22.0,38.5,90.0,4.7
Platanus x hispanica,3.0,14.0,19.6,34.1,2.4
Platanus x hispanica,2.0,8.0,3.1,3.9,1.1
Platanus x hispanica,2.0,14.0,3.1,6.2,2.4
Platanus x hispanica,2.0,14.0,3.1,5.1,2.4
Platanus x hispanica,2.0,14.0,3.1,4.8,2.4
Carpinus betulus,4.0,18.0,12.6,26.8,3.5
Carpinus betulus,4.0,18.0,12.6,21.9,3.5
Tilia cordata,4.0,12.0,3.1,5.9,1.4
Carpinus betulus,4.0,21.0,7.1,14.5,4.2
Carpinus betulus,4.0,21.0,7.1,15.5,4.2
Carpinus betulus,4.0,21.0,7.1,17.5,4.2
Carpinus betulus,4.0,21.0,7.1,15.5,4.2
Carpinus betulus,4.0,21.0,7.1,13.4,4.2
Carpinus betulus,4.0,21.0,7.1,15.5,4.2
Platanus x hispanica,5.0,16.0,12.6,19.7,3.0
Celtis australis,3.0,14.0,7.1,11.9,0.8
Aesculus hippocastanum,7.0,30.0,28.3,92.4,6.2
Platanus x hispanica,12.0,28.0,38.5,134.3,6.7
Celtis australis,11.0,46.0,50.3,201.6,1.8
Tilia cordata,14.0,46.0,50.3,205.6,8.7
Tilia cordata,4.0,12.0,3.1,7.1,1.4
Tilia cordata,4.0,12.0,3.1,5.9,1.4
Tilia cordata,4.0,12.0,3.1,6.3,1.4
Tilia cordata,4.0,12.0,3.1,7.1,1.4
Tilia cordata,4.0,12.0,3.1,7.1,1.4
Tilia cordata,7.0,22.0,28.3,80.3,3.2
Tilia cordata,7.0,22.0,28.3,80.3,3.2
Tilia cordata,7.0,22.0,28.3,80.3,3.2
Tilia cordata,7.0,22.0,28.3,80.3,3.2
Tilia cordata,7.0,22.0,28.3,80.3,3.2
Tilia cordata,7.0,22.0,28.3,80.3,3.2
Tilia cordata,7.0,22.0,28.3,75.7,3.2
Tilia cordata,7.0,22.0,28.3,75.7,3.2
Celtis australis,6.0,41.0,50.3,145.7,1.6
Celtis australis,6.0,41.0,50.3,164.6,1.6
Celtis australis,6.0,46.0,19.6,47.5,1.8
Celtis australis,3.0,8.0,0.8,1.9,0.5
Celtis australis,3.0,8.0,0.8,2.3,0.5
Celtis australis,5.0,14.0,12.6,20.5,0.8
Celtis australis,6.0,51.0,63.6,238.6,1.9
Celtis australis,6.0,40.0,63.6,219.0,1.6
Celtis australis,6.0,44.0,63.6,213.4,1.7
Celtis australis,4.0,24.0,28.3,60.0,1.1
Celtis australis,4.0,24.0,28.3,46.2,1.1
Celtis australis,4.0,15.0,19.6,25.0,0.8
Celtis australis,4.0,15.0,19.6,32.5,0.8
Celtis australis,4.0,15.0,19.6,25.0,0.8
Aesculus hippocastanum,4.0,15.0,19.6,33.3,2.2
Platanus x hispanica,12.0,41.0,50.3,195.3,11.8
Tilia cordata,12.0,44.0,95.0,404.2,8.2
Platanus x hispanica,12.0,32.0,12.6,41.0,8.2
Platanus x hispanica,19.0,60.0,113.1,507.9,20.5
Celtis australis,3.0,15.0,0.8,2.3,0.8
Celtis australis,3.0,15.0,0.8,2.3,0.8
Tilia cordata,8.0,31.0,38.5,137.9,5.1
Celtis australis,5.0,12.0,7.1,10.1,0.7
Tilia cordata,13.0,38.0,78.5,376.7,6.7
Tilia cordata,14.0,48.0,113.1,532.0,9.2
Tilia cordata,13.0,48.0,113.1,529.6,9.2
Tilia cordata,4.0,18.0,38.5,86.0,2.4
Tilia cordata,6.0,24.0,38.5,116.4,3.6
Tilia cordata,7.0,42.0,63.6,211.4,7.7
Tilia cordata,13.0,42.0,63.6,264.7,7.7
Tilia cordata,13.0,42.0,63.6,319.9,7.7
Tilia cordata,13.0,42.0,63.6,246.3,7.7
Tilia cordata,13.0,54.0,63.6,349.6,10.8
Celtis australis,8.0,55.0,63.6,213.4,2.0
Aesculus hippocastanum,5.0,25.0,19.6,50.8,4.7
Aesculus hippocastanum,11.0,58.0,113.1,445.8,16.8
Aesculus hippocastanum,11.0,58.0,113.1,578.8,16.8
Aesculus hippocastanum,6.0,45.0,113.1,398.4,11.2
Aesculus hippocastanum,6.0,45.0,113.1,398.4,11.2
Aesculus hippocastanum,6.0,33.0,113.1,463.6,7.1
Carpinus betulus,5.0,25.0,50.3,159.2,5.3
Carpinus betulus,12.0,46.2,254.5,779.9,1.0
Aesculus hippocastanum,12.0,41.0,50.3,247.9,10.1
Aesculus hippocastanum,12.0,34.0,28.3,121.8,7.7
Aesculus hippocastanum,12.0,44.0,50.3,195.7,11.2
Tilia cordata,5.0,15.0,12.6,25.3,1.9
Tilia cordata,19.0,75.0,95.0,597.7,16.9
Tilia cordata,19.0,75.0,95.0,494.6,16.9
Tilia cordata,19.0,75.0,95.0,597.7,16.9
Carpinus betulus,8.0,35.0,50.3,210.4,6.1
Carpinus betulus,5.0,16.0,3.1,9.5,3.0
Carpinus betulus,8.0,45.0,50.3,187.9,1.8
Carpinus betulus,8.0,45.0,50.3,201.9,1.8
Aesculus hippocastanum,8.0,60.0,19.6,67.3,17.5
Celtis australis,12.0,70.0,113.1,501.3,1.8
Carpinus betulus,6.0,35.0,19.6,65.5,6.1
Carpinus betulus,6.0,35.0,19.6,61.7,6.1
Carpinus betulus,6.0,42.0,19.6,53.8,3.5
Celtis australis,4.0,8.0,3.1,4.8,0.5
Celtis australis,4.0,8.0,3.1,5.1,0.5
Celtis australis,6.0,30.0,3.1,8.4,1.3
Celtis australis,9.0,60.0,50.3,207.5,2.2
Celtis australis,6.0,28.0,3.1,8.2,1.3
Celtis australis,8.0,50.0,28.3,93.6,1.9
Celtis australis,8.0,50.0,28.3,72.0,1.9
Celtis australis,8.0,26.0,7.1,18.3,1.2
Celtis australis,6.0,22.0,7.1,12.5,1.1
Celtis australis,6.0,53.0,28.3,77.0,2.0
Celtis australis,6.0,18.0,7.1,14.1,0.9
Celtis australis,8.0,27.0,7.1,16.5,1.2
Celtis australis,8.0,29.0,7.1,18.0,1.3
Celtis australis,10.0,47.0,28.3,100.4,1.8
Celtis australis,10.0,47.0,28.3,100.4,1.8
Celtis australis,8.0,28.0,12.6,27.8,1.3
Celtis australis,13.0,60.0,12.6,52.4,2.2
Aesculus hippocastanum,8.0,65.0,19.6,74.0,19.7
Celtis australis,13.0,60.0,227.0,686.1,2.2
Aesculus hippocastanum,12.0,80.0,63.6,403.9,27.2
Aesculus hippocastanum,10.0,43.0,12.6,42.3,10.8
Aesculus hippocastanum,10.0,48.0,12.6,44.0,12.6
Aesculus hippocastanum,10.0,41.0,12.6,44.5,10.0
Aesculus hippocastanum,10.0,63.0,12.6,55.2,18.9
Aesculus hippocastanum,10.0,63.0,28.3,106.3,18.9
Aesculus hippocastanum,10.0,70.0,38.5,158.0,22.1
Aesculus hippocastanum,10.0,66.0,38.5,154.8,20.3
Aesculus hippocastanum,10.0,66.0,38.5,201.0,20.3
Aesculus hippocastanum,10.0,58.0,38.5,192.0,16.7
Aesculus hippocastanum,7.0,41.0,12.6,32.3,9.9
Aesculus hippocastanum,7.0,51.0,12.6,45.3,13.6
Aesculus hippocastanum,12.0,68.0,28.3,128.8,21.4
Aesculus hippocastanum,9.0,54.0,12.6,43.2,15.0
Aesculus hippocastanum,9.0,47.0,7.1,23.1,12.2
Aesculus hippocastanum,12.0,53.0,19.6,90.8,14.8
Aesculus hippocastanum,9.0,61.0,63.6,340.0,18.0
Aesculus hippocastanum,9.0,58.0,12.6,53.5,16.7
Aesculus hippocastanum,9.0,71.0,63.6,358.7,22.5
Aesculus hippocastanum,7.0,28.0,7.1,20.6,5.6
Aesculus hippocastanum,15.0,100.0,113.1,550.3,17.2
Tilia x europaea,8.0,60.0,63.6,318.4,29.7
Celtis australis,15.0,78.0,50.3,228.9,1.3
Aesculus hippocastanum,8.0,60.0,50.3,220.4,17.5
Celtis australis,4.0,18.0,7.1,9.5,0.9
Celtis australis,8.0,58.0,113.1,460.6,2.1
Aesculus hippocastanum,7.0,42.0,28.3,92.1,10.2
Aesculus hippocastanum,9.0,48.0,50.3,210.4,12.6
Aesculus hippocastanum,7.0,41.0,28.3,79.5,9.9
Aesculus hippocastanum,8.0,44.0,28.3,98.1,11.0
Aesculus hippocastanum,9.0,41.0,38.5,163.3,10.0
Tilia x europaea,18.0,25.0,153.9,405.3,9.1
Aesculus hippocastanum,14.0,49.0,50.3,265.5,13.3
Tilia cordata,10.0,28.0,50.3,196.8,4.4
Tilia cordata,11.0,28.0,78.5,251.0,4.4
Tilia cordata,10.0,30.0,50.3,201.6,4.9
Tilia cordata,11.0,28.0,50.3,203.3,4.4
Carpinus betulus,10.0,25.0,78.5,284.6,5.3
Carpinus betulus,6.0,17.0,19.6,50.8,3.2
Carpinus betulus,9.0,20.0,28.3,89.8,3.9
Carpinus betulus,8.0,15.0,7.1,20.3,2.7
Carpinus betulus,8.0,12.0,7.1,14.4,2.1
Carpinus betulus,8.0,20.0,12.6,28.9,3.9
Carpinus betulus,8.0,10.0,12.6,29.4,1.7
Carpinus betulus,8.0,14.0,28.3,71.0,2.5
Tilia cordata,10.0,25.0,19.6,64.4,3.8
Platanus x hispanica,12.0,39.0,38.5,116.3,10.9
Tilia x europaea,6.0,25.0,78.5,268.2,9.1
Tilia x europaea,12.0,42.0,50.3,241.5,18.3
Tilia x europaea,12.0,42.0,50.3,186.0,18.3
Tilia cordata,18.0,45.0,113.1,407.9,8.4
Tilia x europaea,7.0,36.0,63.6,259.1,14.9
Tilia x europaea,7.0,36.0,63.6,214.5,14.9
Tilia x europaea,7.0,24.0,28.3,63.6,8.6
Tilia x europaea,7.0,24.0,28.3,68.3,8.6
Tilia x europaea,7.0,24.0,28.3,82.5,8.6
Tilia x europaea,7.0,24.0,28.3,63.6,8.6
Tilia x europaea,7.0,24.0,28.3,68.3,8.6
Tilia x europaea,7.0,24.0,28.3,82.5,8.6
Tilia x europaea,7.0,24.0,28.3,68.3,8.6
Tilia x europaea,7.0,24.0,28.3,68.3,8.6
Tilia x europaea,8.0,38.0,113.1,393.2,16.0
Tilia x europaea,6.0,35.0,113.1,378.5,14.3
Tilia x europaea,6.0,35.0,50.3,154.2,14.3
Celtis australis,5.0,30.0,38.5,95.0,1.3
Tilia x europaea,7.0,28.0,28.3,72.1,10.6
Tilia cordata,5.0,21.0,12.6,26.8,3.0
Tilia cordata,5.0,30.0,12.6,30.4,4.9
Tilia cordata,5.0,28.0,12.6,31.5,4.4
Tilia cordata,5.0,28.0,12.6,31.5,4.4
Tilia cordata,5.0,28.0,12.6,26.1,4.4
Tilia cordata,5.0,28.0,12.6,31.5,4.4
Tilia cordata,8.0,32.0,38.5,123.4,5.3
Tilia cordata,8.0,32.0,38.5,139.4,5.3
Tilia cordata,6.0,41.0,95.0,415.6,7.4
Tilia x europaea,8.0,28.0,50.3,152.1,10.6
Carpinus betulus,6.0,25.0,12.6,31.8,5.3
Carpinus betulus,6.0,25.0,12.6,27.7,5.3
Carpinus betulus,6.0,25.0,12.6,29.8,5.3
Carpinus betulus,6.0,25.0,12.6,27.7,5.3
Carpinus betulus,6.0,25.0,12.6,29.8,5.3
Carpinus betulus,6.0,25.0,12.6,31.8,5.3
Carpinus betulus,6.0,25.0,12.6,31.8,5.3
Carpinus betulus,6.0,25.0,12.6,31.8,5.3
Carpinus betulus,6.0,25.0,12.6,36.0,5.3
Carpinus betulus,6.0,25.0,12.6,36.0,5.3
Carpinus betulus,6.0,25.0,12.6,27.7,5.3
Carpinus betulus,6.0,25.0,12.6,36.0,5.3
Carpinus betulus,6.0,25.0,12.6,36.0,5.3
Carpinus betulus,6.0,25.0,12.6,36.0,5.3
Platanus x hispanica,13.0,44.0,132.7,470.0,13.1
Platanus x hispanica,13.0,44.0,132.7,470.0,13.1
Platanus x hispanica,6.0,16.0,19.6,31.7,3.0
Platanus x hispanica,8.0,25.0,19.6,44.1,5.7
Platanus x hispanica,8.0,32.0,19.6,54.4,8.2
Platanus x hispanica,12.0,34.0,50.3,160.5,8.9
Platanus x hispanica,12.0,34.0,50.3,171.7,8.9
Platanus x hispanica,12.0,30.0,50.3,185.6,7.4
Celtis australis,7.0,35.0,19.6,51.4,1.5
Celtis australis,8.0,58.0,63.6,217.4,2.1
Celtis australis,6.0,35.0,78.5,267.6,1.5
Celtis australis,7.0,42.0,28.3,84.0,1.7
Celtis australis,7.0,50.0,28.3,89.3,1.9
Celtis australis,7.0,24.0,28.3,68.9,1.1
Celtis australis,7.0,33.0,28.3,68.3,1.4
Aesculus hippocastanum,6.0,54.0,28.3,108.6,14.8
Aesculus hippocastanum,9.0,48.0,19.6,74.7,12.6
Aesculus hippocastanum,9.0,48.0,19.6,79.2,12.6
Aesculus hippocastanum,9.0,48.0,19.6,61.0,12.6
Aesculus hippocastanum,9.0,57.0,28.3,105.3,16.2
Aesculus hippocastanum,9.0,62.0,50.3,200.4,18.4
Aesculus hippocastanum,9.0,62.0,50.3,245.3,18.4
Aesculus hippocastanum,9.0,62.0,50.3,260.2,18.4
Aesculus hippocastanum,6.0,58.0,28.3,98.6,16.4
Aesculus hippocastanum,6.0,45.0,28.3,101.8,11.2
Aesculus hippocastanum,8.0,50.0,28.3,116.0,13.3
Tilia cordata,6.0,31.0,28.3,71.6,5.1
Tilia cordata,6.0,31.0,28.3,81.5,5.1
Tilia cordata,6.0,28.0,28.3,73.9,4.4
Tilia cordata,6.0,33.0,28.3,83.4,5.5
Tilia cordata,6.0,30.0,28.3,80.6,4.9
Tilia x europaea,11.0,50.0,50.3,248.6,23.2
Platanus x hispanica,17.0,55.0,113.1,488.1,18.1
Tilia cordata,7.0,35.0,19.6,61.7,6.0
Tilia cordata,9.0,35.0,19.6,68.7,6.0
Tilia cordata,9.0,35.0,19.6,52.9,6.0
Tilia cordata,9.0,35.0,50.3,206.1,6.0
Tilia cordata,9.0,35.0,50.3,206.1,6.0
Tilia cordata,7.0,35.0,19.6,61.7,6.0
Tilia cordata,7.0,35.0,19.6,61.7,6.0
Tilia x europaea,6.0,34.0,50.3,184.5,13.8
Tilia x europaea,6.0,34.0,50.3,184.5,13.8
Carpinus betulus,4.0,18.0,3.1,7.6,3.5
Carpinus betulus,4.0,18.0,3.1,8.7,3.5
Carpinus betulus,4.0,18.0,3.1,7.1,3.5
Tilia x europaea,12.0,23.0,19.6,69.3,8.1
Tilia x europaea,8.0,24.0,19.6,47.0,8.6
Tilia x europaea,8.0,21.0,19.6,44.9,7.2
Tilia x europaea,10.0,31.0,28.3,103.8,12.1
Carpinus betulus,4.0,17.0,3.1,9.0,3.2
Carpinus betulus,4.0,17.0,3.1,6.9,3.2
Carpinus betulus,4.0,17.0,3.1,9.0,3.2
Carpinus betulus,4.0,17.0,3.1,6.9,3.2
Carpinus betulus,4.0,17.0,3.1,6.9,3.2
Carpinus betulus,4.0,17.0,3.1,8.0,3.2
Carpinus betulus,4.0,17.0,3.1,7.5,3.2
Celtis australis,13.0,80.0,50.3,261.6,1.2
Tilia x europaea,6.0,23.0,19.6,50.3,8.1
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,7.1,3.5
Carpinus betulus,4.0,18.0,3.1,8.7,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,7.1,3.5
Carpinus betulus,4.0,18.0,3.1,8.1,3.5
Carpinus betulus,4.0,18.0,3.1,7.1,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,7.6,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,7.1,3.5
Carpinus betulus,4.0,18.0,3.1,8.1,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,7.1,3.5
Carpinus betulus,4.0,18.0,3.1,7.1,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,8.7,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,7.1,3.5
Carpinus betulus,4.0,18.0,3.1,8.7,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,7.6,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,7.6,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,8.1,3.5
Carpinus betulus,4.0,18.0,3.1,8.1,3.5
Carpinus betulus,4.0,18.0,3.1,8.1,3.5
Carpinus betulus,4.0,18.0,3.1,8.7,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,9.2,3.5
Carpinus betulus,4.0,18.0,3.1,8.7,3.5
Tilia x europaea,4.0,12.0,3.1,7.1,3.4
Tilia x europaea,4.0,12.0,3.1,6.7,3.4
Tilia x europaea,6.0,24.0,3.1,10.5,8.6
Tilia x europaea,6.0,21.0,3.1,10.0,7.2
Aesculus hippocastanum,6.0,41.0,19.6,63.9,9.8
Tilia x europaea,6.0,33.0,19.6,47.3,13.2
Celtis australis,6.0,38.0,50.3,132.6,1.6
Celtis australis,4.0,35.0,50.3,145.9,1.5
Tilia x europaea,4.0,27.0,3.1,8.4,10.1
Tilia x europaea,5.0,27.0,12.6,31.0,10.1
Tilia x europaea,5.0,27.0,12.6,31.0,10.1
Tilia x europaea,5.0,27.0,12.6,29.2,10.1
Tilia x europaea,5.0,27.0,12.6,27.4,10.1
Tilia x europaea,5.0,27.0,12.6,29.2,10.1
Tilia x europaea,5.0,20.0,19.6,45.4,6.7
Tilia cordata,7.0,25.0,19.6,51.7,3.8
Tilia cordata,7.0,30.0,19.6,58.5,4.9
Tilia cordata,7.0,30.0,19.6,45.0,4.9
Tilia x europaea,4.0,5.0,3.1,5.2,1.1
Tilia x europaea,4.0,5.0,3.1,5.2,1.1
Tilia x europaea,4.0,5.0,3.1,5.2,1.1
Carpinus betulus,3.0,5.0,0.8,2.6,0.8
Carpinus betulus,3.0,5.0,0.8,2.1,0.8
Carpinus betulus,3.0,5.0,0.8,2.1,0.8
Aesculus hippocastanum,6.0,35.0,28.3,82.5,7.7
Aesculus hippocastanum,6.0,35.0,28.3,93.2,7.7
Aesculus hippocastanum,3.0,14.0,7.1,16.6,2.0
Aesculus hippocastanum,6.0,30.0,28.3,83.2,6.2
Aesculus hippocastanum,3.0,14.0,7.1,13.8,2.0
Aesculus hippocastanum,4.0,21.0,7.1,12.4,3.6
Aesculus hippocastanum,3.0,14.0,7.1,16.6,2.0
Platanus x hispanica,21.0,140.0,113.1,611.8,0.7
Aesculus hippocastanum,8.0,60.5,113.1,446.3,17.7
Aesculus hippocastanum,15.0,92.0,113.1,574.2,18.9
Aesculus hippocastanum,10.0,47.0,63.6,318.1,12.3
Aesculus hippocastanum,14.0,70.0,95.0,470.1,22.5
Tilia cordata,3.0,10.0,0.8,2.9,1.1
Celtis australis,6.0,34.0,19.6,39.9,1.4
Tilia x europaea,7.0,28.0,28.3,87.1,10.6
Tilia x europaea,6.0,21.0,12.6,30.1,7.2
Tilia x europaea,6.0,16.0,12.6,27.4,5.0
Tilia x europaea,6.0,21.0,12.6,26.7,7.2
Tilia x europaea,6.0,21.0,12.6,30.1,7.2
Tilia x europaea,6.0,21.0,12.6,26.7,7.2
Tilia x europaea,6.0,21.0,12.6,30.1,7.2
Tilia x europaea,6.0,28.0,12.6,33.4,10.6
Tilia x europaea,8.0,30.0,12.6,34.1,11.6
Tilia x europaea,8.0,30.0,12.6,31.9,11.6
Tilia x europaea,8.0,30.0,12.6,38.6,11.6
