Height,Diameter,Canopy_size,Leaf_area
7.0,18.0,28.3,48.0
4.0,6.0,1.8,3.2
4.0,7.0,1.8,3.0
5.0,12.0,12.6,19.4
5.0,13.0,12.6,16.6
4.0,7.0,1.8,3.4
5.0,18.0,12.6,23.9
4.0,11.0,4.9,8.8
4.0,15.0,12.6,22.4
4.0,10.0,4.9,8.0
6.0,18.0,15.9,36.6
4.5,7.0,0.8,2.9
4.5,7.0,0.8,2.5
5.0,15.0,12.6,20.9
6.0,17.0,12.6,28.1
4.0,8.0,0.8,3.3
4.0,7.0,1.8,4.3
5.0,17.0,12.6,24.9
3.5,6.0,3.1,4.4
4.0,21.0,15.9,34.5
4.0,7.0,1.8,3.2
5.0,10.0,4.9,8.0
4.0,7.0,1.8,3.6
5.0,12.0,4.9,8.6
5.0,11.0,4.9,7.4
6.0,19.0,28.3,60.6
6.0,18.0,28.3,59.4
8.0,22.0,28.3,70.0
4.0,12.0,7.1,10.6
5.0,16.0,12.6,25.9
5.0,15.0,12.6,22.4
5.0,13.0,7.1,14.1
4.5,12.0,7.1,13.1
4.5,12.0,7.1,14.8
5.0,10.0,4.9,10.2
5.0,11.0,7.1,14.0
4.5,8.0,4.9,7.4
4.5,9.0,4.9,10.1
5.0,10.0,3.1,8.0
5.0,12.0,7.1,11.8
7.0,22.0,28.3,69.3
7.0,21.0,28.3,64.2
7.0,18.0,28.3,64.5
7.0,19.0,28.3,58.2
5.0,13.0,7.1,10.8
8.0,16.0,28.3,61.1
13.0,33.0,78.5,309.1
12.0,33.0,78.5,268.6
11.0,22.0,50.3,161.0
6.0,7.0,1.8,4.3
12.0,32.0,78.5,265.7
11.0,21.0,63.6,158.1
12.0,28.0,78.5,286.3
11.0,22.0,63.6,196.7
12.0,29.0,95.0,300.9
8.0,15.0,23.8,42.8
4.0,7.0,0.8,2.2
6.0,13.0,12.6,20.0
6.0,14.0,12.6,20.6
10.0,19.0,63.6,193.2
12.0,28.0,78.5,220.5
12.0,31.0,78.5,296.8
8.0,18.0,38.5,92.5
8.0,18.0,50.3,136.1
11.0,22.0,50.3,161.0
11.0,24.0,63.6,190.4
11.0,24.0,63.6,215.2
10.0,21.0,50.3,144.5
12.0,24.0,95.0,281.4
11.0,29.0,78.5,219.2
7.0,18.0,38.5,88.9
10.0,25.0,50.3,189.1
10.0,19.0,50.3,142.0
7.0,16.0,12.6,29.2
7.0,16.0,12.6,25.8
7.0,17.0,28.3,60.7
6.0,14.0,12.6,24.7
6.0,13.0,12.6,21.1
6.0,13.0,28.3,63.7
7.0,15.0,28.3,70.1
7.0,14.0,38.5,100.1
8.0,18.0,38.5,113.8
4.0,6.0,0.8,3.0
6.0,13.0,12.6,25.5
5.0,6.0,1.8,4.4
6.0,10.0,4.9,8.0
2.5,7.0,0.8,2.1
4.5,12.0,12.6,20.1
4.0,10.0,3.1,6.3
4.0,10.0,3.1,6.3
6.5,19.0,12.6,23.2
4.0,8.0,1.8,4.5
5.5,16.0,19.6,33.3
5.5,16.0,28.3,66.9
4.0,7.0,0.8,3.1
4.0,7.0,0.8,3.1
6.0,18.0,28.3,55.0
5.5,16.0,19.6,40.7
4.0,7.0,0.8,3.1
4.0,7.0,1.8,3.3
4.0,7.0,1.8,3.8
5.0,17.0,19.6,43.0
5.0,17.0,19.6,35.6
4.0,12.0,7.1,11.3
4.0,18.0,12.6,25.4
6.0,13.0,28.3,63.5
4.0,10.0,12.6,17.0
6.0,11.0,19.6,38.8
7.0,16.0,28.3,71.5
6.0,12.0,28.3,61.7
5.0,12.0,7.1,12.9
7.0,15.0,28.3,53.8
6.0,12.0,12.6,21.9
6.0,12.0,12.6,24.7
3.5,10.0,7.1,11.6
3.5,10.0,7.1,11.6
5.0,11.0,19.6,30.4
3.5,12.0,4.9,7.6
4.0,10.0,12.6,17.0
5.0,15.0,19.6,41.0
5.0,15.0,19.6,41.0
5.0,15.0,19.6,41.0
7.0,18.0,38.5,109.0
7.0,18.0,38.5,109.0
7.0,16.0,28.3,71.5
6.0,18.0,38.5,96.6
6.0,16.0,28.3,51.4
5.0,12.0,19.6,34.9
8.0,22.0,50.3,127.1
6.5,13.0,28.3,56.2
7.0,22.0,38.5,114.4
8.0,24.0,38.5,115.7
8.0,24.0,38.5,108.6
8.0,19.0,28.3,77.8
8.0,24.0,38.5,122.7
7.0,19.0,28.3,74.3
6.0,18.0,19.6,45.1
7.0,18.0,38.5,88.2
6.0,15.0,19.6,42.3
7.0,17.0,28.3,71.4
6.5,20.0,28.3,73.9
6.0,18.0,19.6,42.5
4.0,10.0,1.8,4.8
4.0,10.0,1.8,4.8
5.0,10.0,4.9,7.9
5.0,10.0,4.9,7.4
6.0,14.0,3.1,7.1
6.0,14.0,3.1,7.1
5.0,13.0,1.8,4.4
6.0,13.0,3.1,7.3
6.0,13.0,3.1,7.3
7.0,13.0,7.1,13.1
7.0,13.0,7.1,11.5
7.0,13.0,7.1,13.9
4.0,10.0,4.9,6.9
6.0,10.0,4.9,8.4
5.0,15.0,7.1,12.1
5.0,13.0,7.1,9.4
6.0,15.0,7.1,13.7
6.0,15.0,7.1,12.1
6.0,15.0,7.1,10.5
6.0,10.0,4.9,7.9
6.0,10.0,4.9,7.9
6.0,10.0,4.9,9.0
7.0,11.0,7.1,11.6
7.0,12.0,7.1,11.2
7.0,12.0,7.1,12.0
6.0,11.0,4.9,9.3
7.0,11.0,7.1,10.9
7.0,11.0,7.1,10.1
6.0,26.0,28.3,36.2
6.0,10.0,7.1,10.5
6.0,10.0,7.1,11.9
6.0,10.0,7.1,9.1
6.0,17.0,28.3,27.1
6.0,17.0,28.3,31.2
6.0,22.0,28.3,38.6
6.0,22.0,28.3,38.6
5.0,8.0,7.1,10.2
5.0,7.0,12.6,15.7
6.0,7.0,7.1,10.8
5.0,6.0,3.1,4.8
5.0,7.0,3.1,5.7
5.0,8.0,3.1,5.9
6.0,7.0,7.1,10.8
6.0,7.0,12.6,18.4
6.0,5.0,7.1,9.8
2.0,6.0,3.1,3.6
6.0,7.0,12.6,16.2
6.0,7.0,12.6,16.2
4.0,7.0,7.1,7.3
4.0,7.0,7.1,8.3
4.0,7.0,7.1,8.3
4.0,3.0,3.1,3.4
6.0,7.0,4.9,8.3
6.0,7.0,7.1,11.0
8.0,20.0,28.3,67.4
8.0,19.0,28.3,61.9
6.0,20.0,19.6,34.6
6.0,22.0,19.6,46.5
7.0,18.0,19.6,37.8
6.0,15.0,12.6,25.1
6.0,15.0,12.6,25.1
7.0,21.0,19.6,48.3
7.0,22.0,28.3,57.9
6.0,25.0,19.6,43.1
6.0,25.0,19.6,43.1
6.0,22.0,19.6,41.2
12.0,30.0,28.3,83.7
12.0,30.0,28.3,64.5
12.0,30.0,28.3,69.3
12.0,30.0,28.3,83.7
12.0,18.0,19.6,36.4
12.0,18.0,19.6,44.5
18.0,25.0,7.1,31.6
18.0,25.0,7.1,26.1
18.0,25.0,7.1,31.6
18.0,25.0,7.1,31.6
18.0,25.0,7.1,31.6
18.0,25.0,7.1,29.8
18.0,25.0,7.1,26.1
18.0,25.0,7.1,31.6
18.0,25.0,7.1,31.6
18.0,25.0,7.1,31.6
18.0,25.0,7.1,31.6
18.0,25.0,7.1,28.0
18.0,25.0,7.1,31.6
6.0,12.0,12.6,15.4
6.0,12.0,12.6,17.4
6.0,14.0,12.6,18.3
6.0,12.0,12.6,13.4
5.0,8.0,12.6,14.2
4.0,8.0,12.6,13.3
3.0,5.0,12.6,13.9
6.0,10.0,12.6,16.3
6.0,10.0,12.6,12.5
5.0,7.0,12.6,11.2
5.0,7.0,12.6,12.0
6.0,10.0,12.6,12.5
5.0,7.0,12.6,13.5
5.0,7.0,12.6,13.5
5.0,7.0,12.6,13.5
6.0,10.0,12.6,13.5
6.0,10.0,12.6,16.3
5.0,7.0,12.6,13.5
5.0,7.0,12.6,12.0
5.0,7.0,12.6,13.5
5.0,7.0,12.6,10.4
5.0,7.0,12.6,10.4
6.0,10.0,12.6,16.3
6.0,10.0,12.6,12.5
3.5,6.0,12.6,9.0
3.5,6.0,12.6,10.3
3.5,6.0,12.6,11.7
3.5,6.0,12.6,9.7
3.5,6.0,12.6,9.7
3.5,6.0,12.6,11.0
3.5,6.0,12.6,9.0
3.5,6.0,12.6,9.0
3.5,6.0,12.6,11.7
3.5,6.0,12.6,11.7
3.5,6.0,12.6,11.7
3.5,6.0,12.6,9.7
2.0,4.0,3.1,3.2
2.0,3.0,3.1,2.9
4.0,8.0,7.1,7.8
3.5,6.0,3.1,3.5
5.0,7.0,3.1,3.9
5.0,7.0,3.1,4.4
5.0,7.0,3.1,3.7
5.0,7.0,3.1,4.4
5.0,7.0,3.1,3.7
5.0,7.0,3.1,3.7
5.0,7.0,3.1,3.4
5.0,7.0,3.1,4.4
5.0,7.0,3.1,3.9
5.0,7.0,3.1,4.4
5.0,7.0,3.1,3.4
5.0,7.0,3.1,3.4
5.0,7.0,3.1,3.7
5.0,7.0,3.1,4.2
9.0,20.0,19.6,39.4
4.0,7.0,7.1,7.4
5.0,7.0,1.8,3.3
5.0,7.0,7.1,7.8
2.0,6.0,7.1,8.3
5.0,5.0,3.1,3.9
5.0,7.0,7.1,7.8
5.0,5.0,3.1,3.0
4.0,6.0,3.1,3.6
3.0,5.0,3.1,3.4
6.0,7.0,3.1,4.7
6.0,8.0,7.1,8.8
6.0,7.0,1.8,3.5
6.0,6.0,7.1,6.6
5.0,7.0,12.6,13.4
6.0,6.0,12.6,13.4
5.0,6.0,1.8,2.5
6.0,7.0,1.8,3.1
6.0,6.0,3.1,4.5
4.0,11.0,3.1,6.1
6.0,14.0,7.1,13.6
6.0,14.0,7.1,13.6
6.0,14.0,4.9,8.5
4.0,3.0,1.8,2.2
3.5,3.0,0.8,1.5
5.0,10.0,7.1,11.3
8.0,11.0,12.6,15.8
5.0,12.0,9.6,13.1
4.0,3.0,1.8,2.8
4.0,4.0,1.8,3.1
4.0,3.0,0.8,2.0
6.0,6.0,9.6,13.2
6.0,6.0,1.8,4.2
7.0,15.0,28.3,42.0
5.0,12.0,12.6,15.8
5.0,12.0,12.6,12.2
7.5,23.7,20.0,56.0
7.5,23.7,20.0,43.1
5.0,15.0,12.6,18.6
5.0,15.0,12.6,18.6
5.0,14.0,12.6,20.5
5.0,14.0,12.6,20.5
4.0,12.0,7.1,10.7
4.0,13.0,12.6,14.5
4.0,13.0,12.6,16.7
4.0,15.0,12.6,16.4
5.0,15.0,12.6,17.4
5.0,15.0,12.6,21.0
5.0,14.0,12.6,20.5
4.0,14.0,12.6,19.3
4.0,12.0,12.6,18.3
5.0,14.0,12.6,19.4
5.0,14.0,12.6,20.5
5.0,14.0,12.6,20.5
4.0,12.0,12.6,14.1
5.0,14.0,12.6,20.5
5.0,12.0,7.1,9.4
5.0,14.0,12.6,15.8
5.0,14.0,12.6,17.0
4.5,12.0,12.6,14.5
5.0,13.0,12.6,20.0
4.0,14.0,19.6,26.2
5.0,13.0,12.6,20.0
5.0,12.0,12.6,21.3
5.0,12.0,12.6,16.4
6.0,16.0,15.9,30.1
4.0,12.0,7.1,11.7
5.0,12.0,12.6,18.8
6.0,12.0,12.6,21.3
6.0,12.0,7.1,11.8
4.0,12.0,7.1,11.0
6.0,12.0,7.1,13.3
6.0,12.0,12.6,21.3
6.0,12.0,7.1,11.0
6.0,12.0,7.1,13.3
6.0,12.0,12.6,21.3
5.0,12.0,7.1,12.5
5.0,6.0,7.1,9.8
5.0,10.0,7.1,11.7
5.0,14.0,12.6,21.2
4.0,10.0,3.1,4.7
4.0,11.0,7.1,8.7
5.0,12.0,7.1,12.5
5.0,12.0,4.9,8.3
10.0,33.0,19.6,49.6
7.0,30.0,19.6,43.3
8.0,27.0,19.6,44.0
8.0,28.0,19.6,42.1
6.0,25.0,19.6,38.5
10.0,23.0,19.6,46.3
10.0,23.0,19.6,41.0
12.0,23.0,19.6,51.5
8.0,16.0,12.6,16.0
8.0,11.0,12.6,14.0
8.0,11.0,12.6,15.8
8.0,11.0,12.6,12.2
8.0,11.0,12.6,15.8
8.0,11.0,12.6,13.1
6.0,5.0,3.1,3.5
6.0,5.0,3.1,3.5
6.0,5.0,3.1,3.3
6.0,5.0,3.1,3.5
5.0,7.0,7.1,6.2
5.0,7.0,19.6,17.3
5.0,7.0,12.6,10.6
5.0,7.0,12.6,11.2
5.0,8.0,7.1,5.7
5.0,7.0,7.1,5.1
6.0,8.0,12.6,9.6
6.0,7.0,7.1,7.1
6.0,7.0,7.1,6.6
6.0,7.0,12.6,9.9
6.0,6.0,28.3,21.7
6.0,8.0,12.6,11.8
6.0,7.0,12.6,9.9
6.0,8.0,12.6,10.4
6.0,7.0,3.1,3.7
6.0,7.0,3.1,3.7
6.0,7.0,3.1,3.1
6.0,7.0,3.1,3.3
6.0,7.0,3.1,4.0
6.0,7.0,3.1,3.7
6.0,10.0,12.6,13.5
6.0,10.0,19.6,18.1
6.0,6.0,7.1,6.7
6.0,6.0,7.1,5.5
6.0,6.0,7.1,6.7
6.0,6.0,7.1,6.7
6.0,6.0,7.1,5.1
6.0,6.0,7.1,6.7
6.0,17.0,38.5,56.6
6.0,14.0,28.3,31.5
6.0,13.0,19.6,24.0
4.0,5.0,1.8,1.8
6.0,15.0,28.3,34.5
4.0,8.0,9.6,8.5
4.0,7.0,9.6,8.1
6.0,14.0,28.3,38.0
4.0,8.0,1.8,2.0
5.0,13.0,19.6,18.8
4.0,8.0,1.8,2.6
4.0,9.0,4.9,5.1
6.0,14.0,28.3,31.5
6.0,16.0,28.3,39.9
4.0,8.0,1.8,2.6
4.0,8.0,3.1,3.0
6.0,14.0,28.3,35.9
3.5,8.0,1.8,2.4
4.0,8.0,3.1,3.0
5.0,10.0,7.1,7.5
5.0,10.0,7.1,7.5
5.0,10.0,7.1,7.5
4.0,8.0,1.8,2.2
2.5,7.0,1.8,1.8
6.0,16.0,28.3,35.3
6.0,13.0,28.3,37.1
4.0,7.0,1.8,2.2
6.0,13.0,28.3,37.1
4.0,12.0,19.6,19.8
5.0,12.0,19.6,22.1
4.0,12.0,19.6,21.0
5.0,12.0,19.6,17.1
8.0,4.0,1.8,2.8
6.0,17.0,19.6,26.4
3.5,8.0,1.8,2.5
2.5,6.0,0.8,1.0
2.5,6.0,1.8,1.5
5.0,16.0,19.6,24.5
4.0,11.0,3.1,3.1
4.0,11.0,3.1,3.6
3.0,7.0,1.8,2.1
4.0,8.0,3.1,3.0
3.0,7.0,1.8,1.9
4.0,11.0,3.1,3.6
3.0,4.0,1.8,1.8
3.0,6.0,1.8,1.7
4.0,8.0,3.1,2.8
2.5,10.0,1.8,2.1
4.0,8.0,4.9,4.8
3.0,9.0,3.1,3.6
6.0,18.0,28.3,41.6
5.0,15.0,19.6,18.4
6.0,14.0,28.3,33.7
6.0,18.0,28.3,39.2
5.0,13.0,19.6,22.8
6.0,19.0,28.3,39.9
4.0,9.0,1.8,2.1
6.0,15.0,28.3,30.0
6.0,15.0,28.3,34.5
6.0,12.0,28.3,27.8
6.0,12.0,28.3,36.0
6.0,12.0,28.3,34.0
6.0,12.0,28.3,36.0
5.0,12.0,19.6,22.1
5.0,9.0,3.1,4.0
5.0,9.0,3.1,4.0
5.0,9.0,3.1,3.8
5.0,14.0,19.6,22.0
6.0,80.0,28.3,70.4
6.0,15.0,28.3,32.3
6.0,15.0,28.3,32.3
6.0,14.0,19.6,24.7
6.0,14.0,19.6,24.7
5.0,11.0,19.6,17.8
6.0,15.0,28.3,39.0
6.0,16.0,28.3,39.9
5.0,13.0,19.6,20.2
6.0,14.0,19.6,21.8
5.0,13.0,19.6,20.2
6.0,14.0,28.3,35.9
5.0,12.0,19.6,22.1
6.0,14.0,28.3,31.5
5.0,13.0,19.6,22.8
5.0,13.0,19.6,22.8
5.0,13.0,19.6,21.5
6.0,14.0,28.3,38.0
6.0,16.0,28.3,30.7
6.0,15.0,28.3,39.0
4.0,8.0,3.1,3.4
6.0,15.0,28.3,39.0
6.0,16.0,28.3,30.7
6.0,16.0,28.3,39.9
6.0,14.0,28.3,31.5
5.0,14.0,19.6,18.0
5.0,12.0,19.6,22.1
5.0,13.0,12.6,20.0
5.0,13.0,12.6,14.0
6.0,12.0,28.3,36.0
4.5,11.0,7.1,10.1
5.0,13.0,12.6,20.0
4.5,11.0,7.1,10.7
5.0,14.0,12.6,20.5
5.0,13.0,12.6,20.0
5.0,13.0,12.6,20.0
5.0,13.0,12.6,15.4
6.0,18.0,28.3,41.6
6.0,18.0,28.3,32.0
6.0,14.0,19.6,19.0
6.0,14.0,19.6,20.4
6.0,14.0,19.6,24.7
6.0,14.0,19.6,21.8
12.0,40.0,19.6,73.1
5.0,5.0,3.1,3.7
5.0,7.0,7.1,9.8
5.0,7.0,3.1,5.2
5.0,7.0,3.1,4.2
5.0,6.0,7.1,9.2
6.0,7.0,7.1,9.2
7.0,15.0,19.6,32.1
5.0,10.0,1.8,4.7
5.0,10.0,1.8,4.7
5.0,10.0,1.8,4.1
5.0,10.0,1.8,4.1
5.0,10.0,1.8,4.4
5.0,10.0,1.8,4.1
4.0,11.0,1.8,4.5
5.0,9.0,1.8,4.2
4.0,9.0,1.8,3.6
5.0,10.0,1.8,5.3
5.0,10.0,1.8,5.3
5.0,10.0,1.8,5.3
5.0,9.0,1.8,5.1
4.0,8.0,1.8,3.7
5.0,10.0,1.8,4.4
4.0,10.0,1.8,4.9
4.0,9.0,1.8,4.7
4.0,9.0,1.8,3.9
3.0,9.0,1.8,3.1
5.0,10.0,1.8,5.3
3.0,9.0,1.8,4.0
5.0,10.0,1.8,5.3
5.0,10.0,1.8,4.7
5.0,10.0,1.8,4.4
5.0,10.0,1.8,4.7
5.0,10.0,1.8,5.3
5.0,10.0,1.8,4.4
4.0,10.0,1.8,4.9
3.0,8.0,1.8,3.9
4.0,10.0,1.8,3.8
4.0,8.0,1.8,3.5
4.0,9.0,1.8,4.7
4.0,9.0,1.8,3.9
5.0,10.0,1.8,5.3
5.0,10.0,1.8,4.4
5.0,10.0,1.8,5.0
5.0,9.0,4.9,8.2
5.0,9.0,4.9,7.7
5.0,8.0,1.8,4.0
5.0,8.0,1.8,4.3
5.0,10.0,3.1,7.2
5.0,9.0,4.9,8.8
5.0,9.0,4.9,7.2
5.0,9.0,4.9,9.3
5.0,9.0,4.9,8.2
5.0,11.0,7.1,11.7
5.0,11.0,7.1,13.2
4.0,9.0,4.9,8.7
5.0,9.0,4.9,7.7
5.0,9.0,4.9,9.3
5.0,8.0,4.9,8.9
4.0,9.0,4.9,7.7
4.0,9.0,4.9,8.7
4.0,9.0,4.9,8.7
5.0,12.0,12.6,22.0
4.0,12.0,12.6,21.9
4.0,9.0,4.9,8.2
4.0,5.0,3.1,4.5
4.0,5.0,3.1,4.0
4.0,5.0,3.1,3.7
4.0,5.0,3.1,4.5
4.0,9.0,7.1,8.8
4.0,9.0,7.1,10.0
4.0,9.0,7.1,7.7
4.0,9.0,7.1,8.3
2.0,4.0,3.1,3.0
2.0,4.0,3.1,3.0
2.0,4.0,3.1,2.5
2.0,3.0,3.1,2.2
4.0,8.0,12.6,16.7
5.0,8.0,1.8,4.3
5.0,8.0,1.8,4.3
5.0,9.0,3.1,6.1
5.0,8.0,1.8,3.8
5.0,10.0,3.1,4.8
5.0,8.0,1.8,3.5
5.0,9.0,3.1,6.1
4.0,8.0,1.8,4.0
4.0,8.0,0.8,2.4
5.0,6.0,3.1,3.7
5.0,6.0,3.1,3.2
5.0,6.0,3.1,3.2
5.0,6.0,3.1,4.2
5.0,6.0,3.1,3.2
5.0,6.0,3.1,4.0
5.0,6.0,3.1,3.5
5.0,6.0,3.1,3.5
5.0,6.0,3.1,4.2
5.0,6.0,3.1,4.2
5.0,6.0,3.1,4.0
5.0,6.0,3.1,4.2
5.0,6.0,3.1,3.5
5.0,6.0,3.1,4.0
5.0,6.0,3.1,3.2
5.0,6.0,3.1,4.2
5.0,6.0,3.1,3.7
4.0,4.0,3.1,3.2
4.0,4.0,3.1,2.6
8.0,22.0,50.3,113.1
6.0,12.0,38.5,60.9
6.0,12.0,38.5,73.6
6.0,12.0,38.5,73.6
4.0,8.0,1.8,3.9
4.0,8.0,1.8,3.5
4.0,10.0,7.1,10.5
5.0,8.0,12.6,15.7
4.0,10.0,7.1,9.3
5.0,15.0,19.6,40.1
15.0,35.0,50.3,222.0
15.0,35.0,50.3,183.7
10.0,12.0,28.3,66.0
4.0,9.0,3.1,4.5
4.0,9.0,3.1,4.9
5.0,12.0,4.9,8.9
5.0,12.0,4.9,8.9
4.0,9.0,3.1,5.5
5.0,12.0,4.9,7.3
2.5,8.0,0.8,2.0
5.0,12.0,4.9,9.4
6.0,18.0,7.1,11.9
5.0,16.0,4.9,8.6
5.0,6.0,12.6,9.8
4.0,4.0,3.1,3.6
5.0,11.0,3.1,5.6
5.0,13.0,4.9,8.6
5.0,13.0,4.9,9.7
3.0,10.0,1.8,3.2
4.5,11.0,3.1,6.5
10.0,28.0,12.6,29.8
18.0,80.0,176.7,507.0
10.0,26.0,63.6,112.2
10.0,45.0,78.5,259.1
15.0,60.0,176.7,625.2
17.0,45.0,50.3,219.1
21.0,45.0,50.3,209.7
21.0,45.0,50.3,227.8
24.0,65.0,201.1,455.3
11.0,28.0,12.6,40.1
7.0,18.0,12.6,27.0
18.0,70.0,201.1,626.7
12.0,35.0,78.5,256.2
24.0,75.0,227.0,680.7
21.0,45.0,50.3,189.8
15.0,50.0,176.7,478.1
15.0,55.0,113.1,558.9
15.0,60.0,113.1,596.6
23.0,88.0,201.1,619.5
9.0,25.0,95.0,328.4
14.0,36.0,38.5,143.9
7.0,15.0,12.6,21.0
10.0,38.0,63.6,228.3
9.0,18.0,201.1,465.0
22.0,100.0,201.1,598.9
23.0,95.0,254.5,744.4
13.0,55.0,113.1,535.9
18.0,35.0,50.3,188.4
14.0,35.0,38.5,133.7
11.0,19.0,12.6,35.0
13.0,50.0,95.0,326.1
14.0,60.0,95.0,476.2
7.0,19.0,28.3,68.0
7.0,19.0,28.3,64.1
7.0,19.0,28.3,60.2
16.0,52.5,28.3,141.6
19.0,56.7,28.3,155.0
4.0,8.0,1.8,3.7
4.0,8.0,1.8,3.7
4.0,8.0,1.8,3.2
4.0,8.0,1.8,3.5
4.0,8.0,1.8,3.7
4.0,8.0,1.8,3.7
4.0,8.0,1.8,3.9
4.0,8.0,1.8,3.9
4.0,8.0,1.8,3.5
4.0,8.0,1.8,3.7
5.0,12.0,7.1,11.1
5.0,12.0,7.1,11.8
6.0,17.0,12.6,23.4
6.0,22.0,12.6,19.7
7.0,23.0,19.6,41.8
10.0,35.0,38.5,99.8
9.0,28.0,50.3,122.1
8.0,28.0,38.5,85.3
12.0,29.0,113.1,346.2
9.0,33.0,50.3,168.0
6.0,19.0,19.6,32.6
6.0,24.0,28.3,54.6
6.0,21.0,28.3,52.1
9.0,28.0,38.5,88.7
8.0,20.0,28.3,59.9
10.0,25.0,28.3,96.6
10.0,25.0,28.3,96.6
10.0,25.0,28.3,71.1
10.0,25.0,28.3,71.1
10.0,29.0,50.3,165.8
8.0,27.0,28.3,75.3
8.0,25.0,28.3,73.2
7.0,18.0,28.3,62.3
20.0,70.0,7.1,46.0
8.0,22.0,50.3,108.6
8.0,22.0,50.3,141.0
8.0,16.0,28.3,55.4
6.0,8.0,3.1,7.6
6.0,8.0,3.1,7.6
5.0,4.0,3.1,3.6
5.0,5.0,3.1,3.9
6.0,5.0,3.1,4.2
5.0,4.0,3.1,3.2
5.0,7.0,7.1,7.8
6.0,5.0,3.1,3.2
6.0,6.0,7.1,7.9
5.0,5.0,3.1,3.9
6.0,7.0,7.1,7.4
5.0,5.0,3.1,3.9
5.0,5.0,3.1,3.9
6.0,7.0,7.1,7.4
6.0,6.0,7.1,6.6
6.0,7.0,7.1,6.9
5.0,5.0,3.1,3.7
6.0,7.0,12.6,10.9
5.0,5.0,3.1,3.4
5.0,5.0,3.1,3.9
5.0,4.0,3.1,3.2
5.0,6.0,3.1,3.7
5.0,5.0,3.1,3.0
5.0,5.0,3.1,3.7
5.0,5.0,3.1,3.0
5.0,5.0,3.1,3.4
5.0,5.0,3.1,3.9
4.0,5.0,12.6,10.5
5.0,6.0,3.1,4.2
5.0,6.0,3.1,4.2
6.0,6.0,7.1,7.9
6.0,6.0,3.1,4.5
6.0,6.0,3.1,3.7
5.0,5.0,3.1,3.9
5.0,6.0,7.1,7.0
6.0,20.0,28.3,61.7
6.0,6.0,12.6,13.9
6.0,6.0,12.6,15.8
6.0,6.0,12.6,13.9
22.0,100.0,314.2,1178.3
24.0,110.0,314.2,1078.6
10.0,22.0,78.5,247.8
15.0,50.0,113.1,399.4
10.7,34.6,22.1,66.0
17.2,41.6,55.4,247.3
5.0,13.0,28.3,42.0
8.0,19.0,19.6,36.3
8.0,20.0,19.6,37.0
8.0,20.0,28.3,56.2
7.0,20.0,28.3,47.5
12.5,46.0,95.0,343.7
13.0,46.0,113.1,434.2
12.0,45.0,113.1,355.0
13.0,46.0,113.1,434.2
10.8,35.6,22.6,70.2
3.5,11.0,12.6,18.2
4.0,12.0,7.1,10.6
4.0,12.0,7.1,11.3
5.0,18.0,12.6,22.4
6.2,17.0,10.1,21.2
3.0,9.0,7.1,10.0
5.0,12.0,7.1,9.3
5.0,14.0,7.1,10.5
3.0,14.0,7.1,11.7
6.0,15.0,12.6,20.9
6.0,16.0,12.6,20.0
5.5,13.0,12.6,18.0
7.0,18.0,28.3,54.5
5.5,7.0,12.6,15.5
3.0,7.0,3.1,4.6
3.0,7.0,3.1,3.8
4.0,10.0,7.1,8.3
5.5,12.0,7.1,11.2
6.0,14.0,7.1,12.3
5.5,13.0,7.1,12.3
10.0,24.8,19.6,45.5
3.0,10.0,3.1,3.9
4.0,10.0,3.1,5.8
8.0,19.0,78.5,178.6
8.0,19.0,78.5,231.9
7.5,18.0,50.3,126.2
5.0,16.0,19.6,35.0
5.0,14.0,12.6,20.5
5.0,15.0,12.6,16.2
3.5,12.0,12.6,13.7
10.0,21.7,12.6,25.8
4.0,13.0,12.6,17.8
8.0,18.0,56.7,157.5
10.0,30.0,3.1,10.4
8.0,28.0,3.1,7.6
20.0,94.5,113.1,692.4
20.0,73.9,78.5,540.4
5.0,19.0,50.3,113.8
5.0,21.0,50.3,117.9
5.0,21.0,50.3,111.1
5.0,18.0,28.3,53.2
5.0,22.0,50.3,106.1
5.0,18.0,38.5,60.7
5.0,18.0,50.3,105.2
5.0,10.0,50.3,90.7
4.0,18.0,50.3,108.1
4.5,21.0,28.3,45.4
5.0,20.0,50.3,109.2
4.0,16.0,19.6,24.0
5.0,28.0,63.6,146.0
5.0,21.0,50.3,117.9
5.0,16.0,28.3,45.2
5.0,21.0,50.3,117.9
15.0,42.0,19.6,84.3
16.0,45.0,28.3,107.1
3.0,11.0,3.1,4.5
3.0,11.0,3.1,3.9
3.0,8.0,0.8,2.1
20.0,70.0,153.9,345.2
20.0,40.0,19.6,61.3
6.0,15.0,7.1,11.5
11.0,83.0,78.5,293.4
25.0,82.4,50.3,347.5
10.0,28.0,19.6,34.9
9.0,28.0,12.6,20.9
10.0,18.0,19.6,32.1
8.0,26.0,12.6,22.0
7.0,28.0,12.6,24.1
7.0,18.0,12.6,19.4
10.0,22.0,38.5,68.9
12.0,48.0,28.3,69.5
10.0,32.5,176.7,329.7
12.0,28.0,28.3,66.1
6.0,18.0,7.1,16.9
16.0,70.0,113.1,502.3
21.0,55.0,63.6,272.1
21.0,60.0,95.0,462.9
23.0,80.0,132.7,538.0
9.0,30.0,50.3,168.3
6.0,17.0,28.3,47.2
23.0,80.0,254.5,645.0
14.0,80.0,12.6,65.4
14.0,60.0,28.3,124.2
6.0,18.0,113.1,224.4
12.0,32.0,7.1,29.1
15.0,70.0,50.3,251.0
